Original_Order,handle,Progress
2397,19650,N
2398,19651,N
2399,19652,N
2400,19653,N
2401,19654,N
2402,19655,N
2403,19656,N
2404,19657,N
2405,19658,N
2406,19659,N
2407,19660,N
2408,19661,N
2409,19662,N
2410,19663,N
2411,19664,N
2412,19665,N
2413,19666,N
2414,19667,N
2415,19668,N
2416,19669,N
2417,19670,N
2418,19671,N
2419,19672,N
2420,19673,N
2421,19674,N
2422,19675,N
2423,19676,N
2424,19677,N
2425,19678,N
2426,19679,N
2427,19680,N
2429,19682,N
2430,19683,N
2431,19684,N
2432,19685,N
2433,19686,N
2434,19687,N
2435,19688,N
2436,19689,N
2437,19690,N
2438,19691,N
2439,19692,N
2440,19693,N
2441,19694,N
2442,19695,N
2443,19696,N
2444,19697,N
2445,19698,N
2446,19699,N
2447,19700,N
2448,19701,N
2449,19702,N
2450,19703,N
2451,19704,N
2452,19705,N
2454,19707,N
2455,19708,N
2456,19709,N
2457,19710,N
2458,19711,N
2459,19712,N
2460,19713,N
2461,19714,N
2462,19715,N
2463,19716,N
2464,19717,N
2465,19718,N
2467,19720,N
2468,19721,N
2469,19722,N
2470,19723,N
2471,19724,N
2472,19725,N
2473,19726,N
2474,19727,N
2475,19728,N
2476,19729,N
2477,19730,N
2478,19731,N
2479,19732,N
2480,19733,N
2482,19735,N
2483,19736,N
2484,19737,N
2485,19738,N
2486,19739,N
2487,19740,N
2488,19741,N
2489,19742,N
2490,19743,N
2491,19744,N
2492,19745,N
2493,19746,N
2494,19747,N
2496,19749,N
2497,19750,N
2498,19751,N
2499,19752,N
2500,19753,N
2502,19755,N
2503,19756,N
2504,19757,N
2505,19758,N
2506,19759,N
2508,19761,N
2509,19762,N
2510,19763,N
2511,19764,N
2512,19765,N
2513,19766,N
2514,19767,N
2515,19768,N
2516,19769,N
2518,19771,N
2519,19772,N
2520,19773,N
2521,19774,N
2522,19775,N
2524,19777,N
2525,19778,N
2526,19779,N
2527,19780,N
2528,19781,N
2529,19782,N
2530,19783,N
2531,19784,N
2532,19785,N
2535,19788,N
2536,19789,N
2537,19790,N
2538,19791,N
2539,19792,N
2540,19793,N
2541,19794,N
2544,19797,N
2545,19798,N
2546,19799,N
2547,19800,N
2548,19801,N
2549,19802,N
2550,19803,N
2551,19804,N
2552,19805,N
2553,19806,N
2554,19807,N
2556,19809,N
2557,19810,N
2558,19811,N
2559,19812,N
2560,19813,N
2561,19814,N
2562,19815,N
2563,19816,N
2564,19817,N
2565,19818,N
2566,19819,N
2567,19820,N
2568,19821,N
2569,19822,N
2570,19823,N
2571,19824,N
2572,19825,N
2573,19826,N
2574,19827,N
2575,19828,N
2576,19829,N
2577,19830,N
2579,19832,N
2580,19833,N
2582,19835,N
2583,19836,N
2585,19838,N
2586,19839,N
2587,19840,N
2588,19841,N
