Original_Order,handle,Progress
39871,87496,N
39872,87497,N
39873,87498,N
39874,87499,N
39875,87500,N
39876,87501,N
39877,87502,N
39878,87503,N
39880,87505,N
39881,87506,N
39882,87507,N
39883,87508,N
39884,87509,N
39885,87510,N
39886,87511,N
39887,87512,N
39888,87513,N
39889,87514,N
39890,87515,N
39891,87516,N
39892,87517,N
39893,87518,N
39894,87519,N
39895,87520,N
39896,87521,N
39897,87522,N
39899,87524,N
39900,87525,N
39901,87526,N
39902,87527,N
39903,87528,N
39905,87530,N
39907,87532,N
39908,87533,N
39909,87534,N
39911,87536,N
39912,87537,N
39913,87538,N
39914,87539,N
39915,87540,N
39916,87541,N
39917,87542,N
39918,87543,N
39919,87544,N
39920,87545,N
39921,87546,N
39922,87547,N
39923,87548,N
39924,87549,N
39925,87550,N
39926,87551,N
39927,87552,N
39928,87553,N
39930,87555,N
39931,87556,N
39932,87557,N
39933,87558,N
39934,87559,N
39935,87560,N
39938,87563,N
39939,87564,N
39941,87566,N
39942,87567,N
39945,87570,N
39947,87572,N
39948,87573,N
39949,87574,N
39951,87576,N
39952,87577,N
39953,87578,N
39955,87580,N
39956,87581,N
39957,87582,N
39959,87584,N
39960,87585,N
39961,87586,N
39962,87587,N
39965,87590,N
39967,87592,N
39969,87594,N
39970,87595,N
39971,87596,N
39972,87597,N
39973,87598,N
39975,87600,N
39978,87603,N
39979,87604,N
39980,87605,N
39982,87607,N
39983,87608,N
39984,87609,N
39986,87611,N
39987,87612,N
39988,87613,N
39990,87615,N
39992,87617,N
39995,87620,N
39996,87621,N
39998,87623,N
39999,87624,N
40000,87625,N
40003,87628,N
40004,87629,N
40005,87630,N
40006,87631,N
40008,87633,N
40009,87634,N
40010,87635,N
40011,87636,N
40012,87637,N
40013,87638,N
40014,87639,N
40015,87640,N
40016,87641,N
40017,87642,N
40019,87644,N
40020,87645,N
40021,87646,N
40022,87647,N
40023,87648,N
40026,87651,N
40027,87652,N
40028,87653,N
40029,87654,N
40030,87655,N
40032,87657,N
40033,87658,N
40034,87659,N
40036,87661,N
40037,87662,N
40038,87663,N
40039,87664,N
40040,87665,N
40041,87666,N
40042,87667,N
40043,87668,N
40044,87669,N
40045,87670,N
40046,87671,N
40047,87672,N
40048,87673,N
40049,87674,N
40050,87675,N
40051,87676,N
40052,87677,N
40053,87678,N
40054,87679,N
40055,87680,N
40056,87681,N
40057,87682,N
40058,87683,N
40059,87684,N
40060,87685,N
40061,87686,N
40063,87688,N
40064,87689,N
40065,87690,N
40067,87692,N
40069,87694,N
40070,87695,N
40071,87696,N
40072,87697,N
40073,87698,N
40074,87699,N
40078,87703,N
40079,87704,N
40080,87705,N
40082,87707,N
40083,87708,N
40084,87709,N
40085,87710,N
40087,87712,N
40088,87713,N
40089,87714,N
40090,87715,N
40092,87717,N
40093,87718,N
40094,87719,N
40095,87720,N
40097,87722,N
40098,87723,N
40099,87724,N
40100,87725,N
40102,87727,N
40103,87728,N
40104,87729,N
40105,87730,N
40106,87731,N
40107,87732,N
40109,87734,N
40110,87735,N
40113,87738,N
40114,87739,N
40115,87740,N
40116,87741,N
40118,87743,N
40119,87744,N
40120,87745,N
40122,87747,N
40123,87748,N
40124,87749,N
40125,87750,N
40126,87751,N
40127,87752,N
40128,87753,N
40129,87754,N
40130,87755,N
40131,87756,N
40132,87757,N
40133,87758,N
40134,87759,N
40135,87760,N
40136,87761,N
40137,87762,N
40139,87764,N
40140,87765,N
40142,87767,N
40143,87768,N
40144,87769,N
40145,87770,N
40146,87771,N
40147,87772,N
40151,87776,N
40152,87777,N
40154,87779,N
